id,title,price,city,property_type,surface_m2,rooms,bathrooms,transaction_type,url,inferred_type,is_duplicate,price_per_m2,city_median_m2,deal_score_pct,estimated_monthly_rent,annual_roi_pct,rent_per_m2
698bb267f3a7d988c9c05e52,Local Industriel Grombalia,1600000.0,Tunis,Appartement,1830.0,1,1,vente,https://colombusimmobilier.com/bien/details/20607-local-industriel-grombalia,vente,False,874.3169398907104,2121.212121212121,58.78220140515222,9945.652173913044,7.459239130434783,
6995d6ee8d086219fd25e072,Dcouvrez des annonces immobilires,600000.0,Tunis,Appartement,680.0,4,1,vente,https://limmobilier.tn/annonce/un-terrain-cloture-de-680-m2-a-hammamet-a-vendre-51355351-3675.html,vente,False,882.3529411764706,2121.212121212121,58.40336134453781,3695.6521739130435,7.391304347826087,
698ba097b1afddc99cbe6d33,Vente Villa en Tunisie,670000.0,Tunis,Appartement,750.0,5,1,vente,https://www.immobilier.com.tn/annonces/particulier/vente/1/villa/2,vente,True,893.3333333333334,2121.212121212121,57.88571428571427,4076.0869565217395,7.300454250486697,
698ba0902211a108c2dbcaeb,Vente Villa en Tunisie,670000.0,Tunis,Appartement,750.0,5,1,vente,https://www.immobilier.com.tn/annonces/particulier/vente/1/villa/2/ariana,vente,True,893.3333333333334,2121.212121212121,57.88571428571427,4076.0869565217395,7.300454250486697,
69a0d16ead65c088f7a9c64e,V 231,130000.0,Tunis,Appartement,145.0,2,1,vente,https://drimmobilier.com/fr/vente/villa/v-231,vente,False,896.551724137931,2121.212121212121,57.733990147783246,788.0434782608696,7.274247491638796,
6990bd8a31d6a7e29e31f2a3,Terrain vendre,391500.0,Tunis,Appartement,435.0,1,1,vente,https://www.metisimmo.tn/bien/details/121297-terrain-a-vendre,vente,False,900.0,2121.212121212121,57.57142857142856,2364.130434782609,7.246376811594203,
6992255fb4db7c7155569abd,Maison individuelle - Vente - Djerba - Ajim Mdenine Tunisie,500000.0,Tunis,Appartement,532.0,1,1,vente,https://www.remax-lotophages.com/bien/1508?nom=Maison individuelle - Vente - Djerba - Ajim Médenine Tunisie,vente,False,939.8496240601504,2121.212121212121,55.69280343716434,2891.304347826087,6.939130434782608,
69a0d16aad65c088f7a9c64b,V217,250000.0,Tunis,Appartement,266.0,3,1,vente,https://drimmobilier.com/fr/vente/villa/v217,vente,False,939.8496240601504,2121.212121212121,55.69280343716434,1445.6521739130435,6.939130434782608,
6992286ab4db7c7155569b3b,PROPOS DE CE BIEN,170000.0,Tunis,Appartement,180.0,1,1,vente,https://www.immo-dulac.com/bien/details/120491-maison-au-centre-de-hammam-sousse,vente,False,944.4444444444445,2121.212121212121,55.47619047619048,978.2608695652174,6.905370843989769,
69a0d54ead65c088f7a9c72b,A vendre Villa MAJORELLE,950000.0,Tunis,Appartement,1000.0,6,1,vente,https://porteneuve-immo.tn/bien/details/81975-a-vendre-villa-majorelle,vente,False,950.0,2121.212121212121,55.214285714285715,5434.782608695652,6.864988558352403,
6995ec488d086219fd25e138,BALLOUCHI.COM,300000.0,Tunis,Appartement,312.0,1,1,vente,https://m.ballouchi.com/annonces/immobilier/terrains-agricoles-fermes/tres-bonne-occasion.html,vente,False,961.5384615384615,2121.212121212121,54.67032967032968,1695.6521739130435,6.782608695652173,
6995d6548d086219fd25e057,Complexe Caramelle,4700000.0,Tunis,Appartement,4800.0,4,1,vente,https://immoteam.tn/bien/details/34450-complexe-caramelle,vente,False,979.1666666666666,2121.212121212121,53.83928571428571,26086.956521739132,6.66049953746531,
69a0d170ad65c088f7a9c64f,V142,750000.0,Tunis,Appartement,760.0,7,1,vente,https://drimmobilier.com/fr/vente/villa-avec-piscine/v142,vente,False,986.8421052631579,2121.212121212121,53.477443609022544,4130.434782608696,6.608695652173914,
69921bbcb4db7c7155569a1f,terrain agricole de 538 m,538000.0,Tunis,Appartement,538.0,1,1,vente,"https://www.easyhome.tn/vente/terrain-agricole-538-m2-hammamet-8050,VT651",vente,False,1000.0,2121.212121212121,52.85714285714286,2923.913043478261,6.521739130434784,
6990acd631d6a7e29e31f01d,Vente/ Deux Lots de Terrain - Cit El Faouz Tunis,954000.0,Tunis,Appartement,954.0,1,1,vente,https://www.immobilier.com.tn/annonce/25124/vente-deux-lots-de-terrain-cite-el-faouz,vente,False,1000.0,2121.212121212121,52.85714285714286,5184.782608695652,6.521739130434782,
69922855b4db7c7155569b31,PROPOS DE CE BIEN,200000.0,Tunis,Appartement,200.0,1,1,vente,https://www.immo-dulac.com/bien/details/124473-fond-de-commerce-a-vendre-a-yasser-arafet,vente,True,1000.0,2121.212121212121,52.85714285714286,1086.9565217391305,6.521739130434782,
6990bd9631d6a7e29e31f2a8,Terrain vendre,1300000.0,Tunis,Appartement,1300.0,1,1,vente,https://www.metisimmo.tn/bien/details/120191-terrain-a-vendre,vente,False,1000.0,2121.212121212121,52.85714285714286,7065.217391304348,6.521739130434782,
69922877b4db7c7155569b41,Liste locaux commerciaux et bureaux vendre,200000.0,Tunis,Appartement,200.0,1,1,vente,https://www.immo-dulac.com/vente/local-commercial-et-bureau,vente,True,1000.0,2121.212121212121,52.85714285714286,1086.9565217391305,6.521739130434782,
6995d7a48d086219fd25e084,Villa arcadia villa arcadia,760000.0,Tunis,Appartement,750.0,1,1,vente,https://tunisiapromo.com/annonce/villa-arcadia-villa-arcadia-z156048.html,vente,True,1013.3333333333334,2121.212121212121,52.22857142857141,4076.0869565217395,6.435926773455377,
6995d7958d086219fd25e07f,Villa arcadia villa hammamet,760000.0,Tunis,Appartement,750.0,1,1,vente,https://tunisiapromo.com/annonce/villa-arcadia-villa-hammamet-z156042.html,vente,True,1013.3333333333334,2121.212121212121,52.22857142857141,4076.0869565217395,6.435926773455377,
69922538b4db7c7155569ab3,Villa - Vente - Djerba - Midoun Mdenine Tunisie,610000.0,Tunis,Appartement,600.0,2,1,vente,https://www.remax-lotophages.com/bien/1511?nom=Villa - Vente - Djerba - Midoun Médenine Tunisie,vente,False,1016.6666666666666,2121.212121212121,52.07142857142858,3260.8695652173915,6.414825374198147,
69922982b4db7c7155569b72,PROPOS DE CE BIEN,680000.0,Tunis,Appartement,668.0,1,1,vente,https://www.immobiliere-casabella.com/bien/details/49317-une-belle-villa-a-chott-mariem,vente,False,1017.9640718562874,2121.212121212121,52.01026518391788,3630.434782608696,6.406649616368288,
698b9ec4b1afddc99cbe6cf5,les plus rcentes.,75000.0,Tunis,Appartement,73.0,2,1,vente,https://www.dahmenimmobilier.tn/biens/detail/7843,vente,False,1027.3972602739725,2121.212121212121,51.56555772994129,396.7391304347826,6.347826086956522,
6990bd8e31d6a7e29e31f2a5,Villa en S+3 avec piscine,205690.0,Tunis,Appartement,200.0,3,1,vente,https://www.metisimmo.tn/bien/details/90454-villa-en-s3-avec-piscine,vente,False,1028.45,2121.212121212121,51.51592857142856,1086.9565217391305,6.341328339184971,
6990b71b31d6a7e29e31f179,PROPOS DE CE BIEN,150000.0,Tunis,Appartement,140.0,1,1,vente,https://www.mostakbalimmo.com/bien/details/123788-a-vendre-maison,vente,False,1071.4285714285713,2121.212121212121,49.48979591836735,760.8695652173914,6.086956521739131,
69a0d39fad65c088f7a9c6f8,A vendre un lot de terrain la Soukra,735500.0,Tunis,Appartement,685.0,1,1,vente,https://www.lecarre9.com/bien/details/122537-a-vendre-un-lot-de-terrain-a-la-soukra,vente,False,1073.7226277372263,2121.212121212121,49.381647549530754,3722.826086956522,6.073951467502144,
69a0d14fad65c088f7a9c638,V395,260000.0,Tunis,Appartement,240.0,2,1,vente,http://drimmobilier.com/fr/vente/villa-meuble/v395,vente,False,1083.3333333333333,2121.212121212121,48.92857142857142,1304.3478260869565,6.0200668896321075,
698ba08cb1afddc99cbe6d2b,Vente Local commercial en Tunisie,120000.0,Tunis,Appartement,110.0,1,1,vente,https://www.immobilier.com.tn/annonces/particulier/vente/1/local-commercial/4,vente,False,1090.909090909091,2121.212121212121,48.57142857142856,597.8260869565217,5.978260869565218,
698bd57d1be0d2f3d728e94e,Un Terrain de 350 m ou bien 700 m Boumhel Belair,385000.0,Tunis,Appartement,350.0,1,1,vente,https://www.verdar.tn/bien/details/128250-un-terrain-de-350-m-ou-bien-700-m-a-boumhel-belair,vente,False,1100.0,2121.212121212121,48.14285714285714,1902.1739130434783,5.928853754940712,
6995db9d8d086219fd25e09c,Maison individuelle - Vente - Djerba - Houmt Souk Mdenine Tunisie,650000.0,Tunis,Appartement,580.0,4,1,vente,https://www.remax-lotophages.com/bien/1491?nom=Maison individuelle - Vente - Djerba - Houmt Souk Médenine Tunisie,vente,False,1120.6896551724137,2121.212121212121,47.16748768472907,3152.1739130434785,5.819397993311037,
