surface_m2,log_surface,rooms,bathrooms,total_rooms,rooms_per_m2,city_tier,prop_tier,city_encoded,is_sale,is_apartment,is_villa,is_studio,type_appartement
0.24477611940298508,0.25548817097176457,0.0,0.0,0.0,-0.4029850746268657,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,1.0,0.0,1.0,0.8059701492537314,3,2,4,1,1,0,0,True
0.5373134328358209,0.4720483221234283,1.0,0.0,1.0,-0.26865671641791045,3,2,4,1,1,0,0,True
0.208955223880597,0.22355627402997036,0.0,0.0,0.0,-0.3880597014925373,3,2,4,1,1,0,0,True
1.4567164179104477,0.8938581938088244,0.0,0.0,0.0,-0.5746268656716419,3,2,4,1,1,0,0,True
0.9552238805970149,0.6961326121630278,2.0,0.0,2.0,-0.23880597014925373,3,2,4,1,1,0,0,True
-0.2537313432835821,-0.4335996028669041,0.0,0.0,0.0,0.0970149253731344,2,2,2,1,1,0,0,True
3.1940298507462686,1.321827528550434,0.0,0.0,0.0,-0.6268656716417911,3,2,4,1,1,0,0,True
7.298507462686567,1.8288412234282776,0.0,0.0,0.0,-0.6567164179104479,3,2,4,1,1,0,0,True
0.07164179104477612,0.08513579361989772,4.0,0.0,4.0,1.1417910447761197,3,2,4,1,1,0,0,True
0.7164179104477612,0.5771782990411991,0.0,0.0,0.0,-0.5074626865671643,3,2,4,1,1,0,0,True
-0.08955223880597014,-0.12390735205254981,0.0,0.0,0.0,-0.18656716417910446,3,2,4,1,1,0,0,True
0.05970149253731343,0.07166244090165488,0.0,0.0,0.0,-0.31343283582089554,3,2,4,1,1,0,0,True
-0.04477611940298507,-0.05915074035573484,2.0,0.0,2.0,0.6716417910447763,3,2,4,1,1,0,0,True
1.3223880597014925,0.846246120431239,3.0,0.0,3.0,-0.208955223880597,3,2,4,1,1,0,0,True
0.05970149253731343,0.07166244090165488,5.0,0.0,5.0,1.5522388059701493,3,2,4,1,1,0,0,True
-0.023880597014925373,-0.030909241174822626,0.0,0.0,0.0,-0.25373134328358216,3,2,4,1,1,0,0,True
